name,pid,num_tracks,num_holdouts,holdout_ratio
liked,1013101,177,152,0.8587570621468926
Listen Up,1013106,180,155,0.8611111111111112
Clean,1013107,119,94,0.7899159663865546
Bangers,1013122,156,131,0.8397435897435898
road trip ,1013135,154,129,0.8376623376623377
car,1013145,112,87,0.7767857142857143
Twenty One Pilots,1013153,106,81,0.7641509433962265
teenage angst,1013154,116,91,0.7844827586206896
*workout*,1013162,153,128,0.8366013071895425
Alternative ,1013163,196,171,0.8724489795918368
simp,1013171,114,89,0.7807017543859649
am,1013174,160,135,0.84375
jj,1013175,149,124,0.8322147651006712
��������,1013182,164,139,0.8475609756097561
90s R&B,1013183,140,115,0.8214285714285714
Rock me,1013186,203,178,0.8768472906403941
2000s,1013190,211,186,0.8815165876777251
School,1013200,139,114,0.8201438848920863
favvs,1013208,106,81,0.7641509433962265
wow,1013218,106,81,0.7641509433962265
boating,1013229,175,150,0.8571428571428571
Country,1013230,151,126,0.8344370860927153
hip hop,1013232,174,149,0.8563218390804598
LIT,1013242,141,116,0.8226950354609929
Country,1013249,142,117,0.823943661971831
/Rap/,1013251,112,87,0.7767857142857143
All,1013256,149,124,0.8322147651006712
chill,1013261,151,126,0.8344370860927153
sap,1013263,104,79,0.7596153846153846
Apple,1013269,115,90,0.782608695652174
Workout playlist,1013282,126,101,0.8015873015873016
Winter 2014,1013287,125,100,0.8
Bangers,1013288,157,132,0.8407643312101911
Coachella 2014,1013290,131,106,0.8091603053435115
Early 2000s,1013295,145,120,0.8275862068965517
Roadtrip,1013297,101,76,0.7524752475247525
Country,1013332,175,150,0.8571428571428571
my oldies,1013334,160,135,0.84375
Kpop,1013347,215,190,0.8837209302325582
Throwback Thursday,1013351,117,92,0.7863247863247863
rap,1013354,156,131,0.8397435897435898
80's,1013365,159,134,0.8427672955974843
Rap,1013370,135,110,0.8148148148148148
party,1013371,136,111,0.8161764705882353
Gospel,1013373,148,123,0.831081081081081
Dad Music,1013374,126,101,0.8015873015873016
Cali :),1013400,190,165,0.868421052631579
Other stuff,1013404,135,110,0.8148148148148148
Christmas jams,1013408,101,76,0.7524752475247525
Nathan,1013413,177,152,0.8587570621468926
Rap/Hip-Hop,1013416,233,208,0.8927038626609443
Eminem,1013417,176,151,0.8579545454545454
Listen,1013418,211,186,0.8815165876777251
Boat,1013419,146,121,0.8287671232876712
Throwback,1013424,238,213,0.8949579831932774
rap,1013425,234,209,0.8931623931623932
Party,1013428,139,114,0.8201438848920863
Work it out ,1013451,223,198,0.8878923766816144
Going Out,1013454,145,120,0.8275862068965517
throwbacks,1013479,128,103,0.8046875
lexi,1013485,129,104,0.8062015503875969
Alternative,1013494,176,151,0.8579545454545454
can't help falling in love,1013504,121,96,0.7933884297520661
RAP,1013505,183,158,0.8633879781420765
LIT,1013506,102,77,0.7549019607843137
playlist,1013507,170,145,0.8529411764705882
Rock ,1013508,233,208,0.8927038626609443
Rap,1013512,175,150,0.8571428571428571
country ,1013516,247,222,0.8987854251012146
worship favorites,1013518,134,109,0.8134328358208955
Christmas,1013519,133,108,0.8120300751879699
Country,1013522,160,135,0.84375
Hanging Out,1013529,111,86,0.7747747747747747
She Will Be Loved,1013531,182,157,0.8626373626373627
Good,1013537,120,95,0.7916666666666666
stay strong,1013545,185,160,0.8648648648648649
2017,1013557,191,166,0.8691099476439791
get going,1013562,117,92,0.7863247863247863
swag,1013566,114,89,0.7807017543859649
Fun Songs,1013570,119,94,0.7899159663865546
party,1013581,161,136,0.84472049689441
drake,1013588,159,134,0.8427672955974843
going out,1013592,161,136,0.84472049689441
Good Times,1013597,152,127,0.8355263157894737
hood jams,1013603,245,220,0.8979591836734694
booze cruise,1013608,142,117,0.823943661971831
daddy,1013614,131,106,0.8091603053435115
SKA,1013617,159,134,0.8427672955974843
Soundtrack,1013620,177,152,0.8587570621468926
Rock,1013621,133,108,0.8120300751879699
Worship,1013627,128,103,0.8046875
throwback,1013643,172,147,0.8546511627906976
90s country,1013653,144,119,0.8263888888888888
70s,1013655,134,109,0.8134328358208955
vibes,1013669,201,176,0.8756218905472637
throwbacks,1013689,183,158,0.8633879781420765
Ratchet,1013698,101,76,0.7524752475247525
ultimate,1013712,139,114,0.8201438848920863
Relaxing,1013713,103,78,0.7572815533980582
Summer,1013716,109,84,0.7706422018348624
Moves,1013717,123,98,0.7967479674796748
One,1013727,127,102,0.8031496062992126
yee haw,1013729,106,81,0.7641509433962265
Ratchet,1013735,158,133,0.8417721518987342
september,1013746,136,111,0.8161764705882353
Rap,1013751,184,159,0.8641304347826086
Pop,1013752,154,129,0.8376623376623377
jams,1013754,116,91,0.7844827586206896
playlist,1013761,122,97,0.7950819672131147
Hip-Hop/Rap,1013769,127,102,0.8031496062992126
favorite songs ,1013774,187,162,0.8663101604278075
Travel ,1013776,124,99,0.7983870967741935
classics,1013781,124,99,0.7983870967741935
Dope,1013782,145,120,0.8275862068965517
penis,1013789,149,124,0.8322147651006712
Hehe,1013800,117,92,0.7863247863247863
Hip-hop,1013801,123,98,0.7967479674796748
september 2017,1013814,112,87,0.7767857142857143
Road Trip,1013820,132,107,0.8106060606060606
reception music,1013822,111,86,0.7747747747747747
Rock,1013824,106,81,0.7641509433962265
becky,1013848,104,79,0.7596153846153846
partyyyy,1013850,171,146,0.8538011695906432
ARUBA,1013871,107,82,0.7663551401869159
MERRY CHRISTMAS,1013881,235,210,0.8936170212765957
TURN UP,1013894,200,175,0.875
Rich,1013895,177,152,0.8587570621468926
sing,1013896,133,108,0.8120300751879699
Workout,1013904,115,90,0.782608695652174
Real Life,1013910,202,177,0.8762376237623762
chillin',1013915,111,86,0.7747747747747747
Road Trippin,1013930,125,100,0.8
Throwback Songs,1013942,192,167,0.8697916666666666
Driving,1013946,167,142,0.8502994011976048
Happy,1013956,103,78,0.7572815533980582
RUN,1013966,163,138,0.8466257668711656
FUNK,1013973,118,93,0.788135593220339
beatz ,1013978,131,106,0.8091603053435115
HipHop/Rap,1013984,174,149,0.8563218390804598
black,1013987,106,81,0.7641509433962265
Jams,1013996,122,97,0.7950819672131147
London,1014004,103,78,0.7572815533980582
old playlist,1014015,186,161,0.8655913978494624
Country,1014017,235,210,0.8936170212765957
❤️,1014019,195,170,0.8717948717948718
country ,1014040,244,219,0.8975409836065574
feel good,1014058,127,102,0.8031496062992126
Rap,1014091,101,76,0.7524752475247525
lit,1014097,133,108,0.8120300751879699
❄️,1014099,153,128,0.8366013071895425
OSL,1014108,145,120,0.8275862068965517
playlist ,1014111,105,80,0.7619047619047619
Chanel,1014126,143,118,0.8251748251748252
Awesomeness,1014129,107,82,0.7663551401869159
Summer Music,1014144,166,141,0.8493975903614458
roadtrip,1014147,101,76,0.7524752475247525
HYPE,1014154,159,134,0.8427672955974843
Childhood,1014160,103,78,0.7572815533980582
Heavy Rock,1014179,193,168,0.8704663212435233
co,1014183,125,100,0.8
Workout,1014201,106,81,0.7641509433962265
Jams,1014202,229,204,0.8908296943231441
Oldies,1014224,130,105,0.8076923076923077
CAR,1014227,143,118,0.8251748251748252
march madness,1014238,119,94,0.7899159663865546
Country,1014240,212,187,0.8820754716981132
Ratchet,1014246,126,101,0.8015873015873016
throwback!pop,1014249,118,93,0.788135593220339
Vibes,1014280,135,110,0.8148148148148148
WORKOUT,1014282,175,150,0.8571428571428571
90s,1014285,161,136,0.84472049689441
Christmas,1014291,172,147,0.8546511627906976
kpop,1014294,118,93,0.788135593220339
jams!!!,1014300,103,78,0.7572815533980582
LOVE,1014302,154,129,0.8376623376623377
sam,1014303,222,197,0.8873873873873874
Oldies,1014304,187,162,0.8663101604278075
alt.,1014305,126,101,0.8015873015873016
The Zone,1014307,174,149,0.8563218390804598
Rock,1014310,250,225,0.9
yeah,1014319,186,161,0.8655913978494624
Study Hall,1014321,177,152,0.8587570621468926
Christian,1014322,101,76,0.7524752475247525
Post-Hardcore,1014328,148,123,0.831081081081081
CP,1014364,223,198,0.8878923766816144
90's Alt,1014365,138,113,0.8188405797101449
yeet,1014373,136,111,0.8161764705882353
sxsw,1014381,242,217,0.8966942148760331
gerard,1014388,151,126,0.8344370860927153
partay,1014392,132,107,0.8106060606060606
April,1010382,163,63,0.38650306748466257
Other,1014403,173,73,0.42196531791907516
Classic,1014426,183,83,0.453551912568306
2016,1014427,161,61,0.37888198757763975
Party songs ,1014441,200,100,0.5
Country Hits,1014466,204,104,0.5098039215686274
jay ,1014471,153,53,0.3464052287581699
rap,1014481,163,63,0.38650306748466257
Rap,1014486,180,80,0.4444444444444444
party playlist,1014498,152,52,0.34210526315789475
Oldies,1014522,200,100,0.5
*Good Rap*,1014532,153,53,0.3464052287581699
rap/hiphop,1014580,197,97,0.49238578680203043
For you..,1014584,208,108,0.5192307692307693
SPRING BREAK,1014590,190,90,0.47368421052631576
new,1014609,191,91,0.47643979057591623
playlist,1014618,227,127,0.5594713656387665
Jesus,1014628,221,121,0.5475113122171946
Noah,1014662,227,127,0.5594713656387665
 Rock,1014693,181,81,0.44751381215469616
All songs,1014699,185,85,0.4594594594594595
USA,1014739,188,88,0.46808510638297873
good times,1014779,238,138,0.5798319327731093
my stuff,1014793,227,127,0.5594713656387665
2012,1014796,247,147,0.5951417004048583
Best Country ,1014806,197,97,0.49238578680203043
Mix,1014834,181,81,0.44751381215469616
classics,1014835,183,83,0.453551912568306
swag,1014868,159,59,0.3710691823899371
Throwback ,1014967,198,98,0.494949494949495
Middle School Dance ,1014982,190,90,0.47368421052631576
Throwbacks,1014985,218,118,0.5412844036697247
90s/00s,1015002,165,65,0.3939393939393939
Hype,1015010,165,65,0.3939393939393939
PROM 2017,1015012,153,53,0.3464052287581699
Sing Along Songs,1015020,161,61,0.37888198757763975
Work mix,1015029,211,111,0.5260663507109005
summer 17,1015040,204,104,0.5098039215686274
Hamilton,1015042,228,128,0.5614035087719298
pop chill,1015048,224,124,0.5535714285714286
Feel Good,1015064,172,72,0.4186046511627907
Writing Music,1015074,174,74,0.42528735632183906
Alternative,1015094,176,76,0.4318181818181818
Good Good,1015112,203,103,0.5073891625615764
Country,1015146,228,128,0.5614035087719298
💛💛💛,1015147,230,130,0.5652173913043478
good vibes only,1015159,164,64,0.3902439024390244
smooth,1015190,220,120,0.5454545454545454
happy songs,1015199,174,74,0.42528735632183906
hoes ,1015202,150,50,0.3333333333333333
Middle School Jamz,1015221,154,54,0.35064935064935066
Country,1015246,172,72,0.4186046511627907
Country 1,1015268,161,61,0.37888198757763975
PARTY JAMS,1015276,160,60,0.375
oldies,1015323,229,129,0.5633187772925764
Country roots,1015330,193,93,0.48186528497409326
Country,1015355,227,127,0.5594713656387665
Metric,1015357,180,80,0.4444444444444444
New Stuff,1015393,152,52,0.34210526315789475
🔥🔥🔥,1015407,156,56,0.358974358974359
90210,1015408,218,118,0.5412844036697247
Matt's Playlist,1015414,208,108,0.5192307692307693
Country,1015445,229,129,0.5633187772925764
90s,1015447,206,106,0.5145631067961165
Netflix and CHILL,1015462,176,76,0.4318181818181818
Mine,1015475,187,87,0.46524064171123
country 🇺🇸,1015478,166,66,0.39759036144578314
'17,1015499,167,67,0.40119760479041916
Spanish,1015500,154,54,0.35064935064935066
Favorite,1015578,206,106,0.5145631067961165
Feels,1015601,188,88,0.46808510638297873
country,1015606,166,66,0.39759036144578314
EDM,1015610,168,68,0.40476190476190477
New Country,1015620,179,79,0.441340782122905
drive,1015631,200,100,0.5
Lit,1015650,218,118,0.5412844036697247
Country music ,1015654,159,59,0.3710691823899371
Bar,1015655,250,150,0.6
Old Times,1015660,239,139,0.5815899581589958
EDM,1015673,240,140,0.5833333333333334
Throwbacks,1015678,162,62,0.38271604938271603
fresh,1015686,193,93,0.48186528497409326
ClEaNiNg MuSiC,1015729,225,125,0.5555555555555556
18,1015735,231,131,0.5670995670995671
peachy,1015746,162,62,0.38271604938271603
old,1015751,233,133,0.5708154506437768
sober,1015767,212,112,0.5283018867924528
Premium ,1015768,192,92,0.4791666666666667
Edm,1015807,222,122,0.5495495495495496
❤️,1015821,171,71,0.4152046783625731
01,1015827,193,93,0.48186528497409326
Good Country,1015835,220,120,0.5454545454545454
Summer 15 ,1015869,248,148,0.5967741935483871
Wedding,1015891,194,94,0.4845360824742268
Classic Rock,1015905,195,95,0.48717948717948717
PCH,1015913,245,145,0.5918367346938775
offline ,1015914,155,55,0.3548387096774194
Get lit,1015957,184,84,0.45652173913043476
xx,1015960,154,54,0.35064935064935066
Summer 2015,1015989,166,66,0.39759036144578314
WORSHIP,1016024,219,119,0.54337899543379
Slow songs,1016031,177,77,0.4350282485875706
lit list,1016044,164,64,0.3902439024390244
Run the World,1016056,185,85,0.4594594594594595
Today,1016065,213,113,0.5305164319248826
top 50,1016095,159,59,0.3710691823899371
Roadtrippin,1016115,169,69,0.40828402366863903
Country,1016137,199,99,0.49748743718592964
hype.,1016217,183,83,0.453551912568306
Scores,1016252,185,85,0.4594594594594595
Gezellig,1016255,157,57,0.3630573248407643
Country,1016271,154,54,0.35064935064935066
Mix,1016280,182,82,0.45054945054945056
chillin,1016298,236,136,0.576271186440678
🤷‍♀️,1016311,173,73,0.42196531791907516
Ratchet,1016318,173,73,0.42196531791907516
vibes,1016352,161,61,0.37888198757763975
Girl Power,1016353,162,62,0.38271604938271603
Slow Jams,1016360,184,84,0.45652173913043476
take it easy,1016373,202,102,0.504950495049505
country,1016405,173,73,0.42196531791907516
Classic Rock,1016462,167,67,0.40119760479041916
Luau,1016464,168,68,0.40476190476190477
ART,1016470,158,58,0.3670886075949367
vibes,1016489,214,114,0.5327102803738317
rock,1016534,234,134,0.5726495726495726
workout,1016553,217,117,0.5391705069124424
Oldies ,1016568,189,89,0.4708994708994709
cardio,1016587,212,112,0.5283018867924528
Nathan,1016589,206,106,0.5145631067961165
Slow Down,1016600,235,135,0.574468085106383
Good vibes,1016675,165,65,0.3939393939393939
90s Music,1016694,198,98,0.494949494949495
music,1016697,164,64,0.3902439024390244
Chill Tunes,1016704,189,89,0.4708994708994709
Vibe,1016711,157,57,0.3630573248407643
oldies,1016740,246,146,0.5934959349593496
franz.,1016756,236,136,0.576271186440678
Crank,1016811,179,79,0.441340782122905
Country,1016823,168,68,0.40476190476190477
jams,1016871,187,87,0.46524064171123
fml,1016899,152,52,0.34210526315789475
#TBT,1016921,238,138,0.5798319327731093
Running,1016941,175,75,0.42857142857142855
New New,1016942,161,61,0.37888198757763975
RoadTrip,1016960,201,101,0.5024875621890548
country,1016985,195,95,0.48717948717948717
Folk Rock,1016999,188,88,0.46808510638297873
PARTY,1017077,181,81,0.44751381215469616
Country,1017104,206,106,0.5145631067961165
throwback,1017111,178,78,0.43820224719101125
Broadway,1017114,181,81,0.44751381215469616
Country Mix,1017116,165,65,0.3939393939393939
Throwback,1017141,158,58,0.3670886075949367
Way Back When,1017187,171,71,0.4152046783625731
Country,1017231,152,52,0.34210526315789475
new chill,1017237,225,125,0.5555555555555556
Background,1017238,161,61,0.37888198757763975
country,1017249,212,112,0.5283018867924528
Oldies,1017256,232,132,0.5689655172413793
indie,1017295,162,62,0.38271604938271603
idk man,1017308,189,89,0.4708994708994709
bed time,1017328,224,124,0.5535714285714286
general,1017349,160,60,0.375
Spanish,1017371,172,72,0.4186046511627907
Rap,1017381,163,63,0.38650306748466257
country,1017388,155,55,0.3548387096774194
Pop/punk,1017394,161,61,0.37888198757763975
sweet 16,1017422,177,77,0.4350282485875706
vibes,1017429,221,121,0.5475113122171946
Country,1017430,210,110,0.5238095238095238
january,1017469,162,62,0.38271604938271603
throwback,1017485,232,132,0.5689655172413793
Disney,1017510,207,107,0.5169082125603864
Girl Power,1017514,202,102,0.504950495049505
DJ SET,1017592,244,144,0.5901639344262295
chloe,1017631,228,128,0.5614035087719298
in the feels,1017641,174,74,0.42528735632183906
ganja ,1017643,184,84,0.45652173913043476
BRUH,1017695,188,88,0.46808510638297873
Writing,1017704,246,146,0.5934959349593496
Country,1017756,233,133,0.5708154506437768
Moody,1017791,193,93,0.48186528497409326
old school,1017818,151,51,0.33774834437086093
Old School ,1017822,204,104,0.5098039215686274
Roadtrip,1017872,238,138,0.5798319327731093
Summer '17,1017882,202,102,0.504950495049505
Groovy,1017885,153,53,0.3464052287581699
drive,1017891,170,70,0.4117647058823529
something else,1017908,192,92,0.4791666666666667
Relax ,1017917,182,82,0.45054945054945056
SUMMER17.,1017920,154,54,0.35064935064935066
wedding playlist,1017951,156,56,0.358974358974359
R&B Hits ,1018032,173,73,0.42196531791907516
Country,1018045,246,146,0.5934959349593496
Turnt,1018047,190,90,0.47368421052631576
SICK,1018072,155,55,0.3548387096774194
Goodbye,1018078,151,51,0.33774834437086093
Bangers ,1018105,250,150,0.6
Country,1018109,181,81,0.44751381215469616
All,1018120,199,99,0.49748743718592964
Alternative,1018136,232,132,0.5689655172413793
ACL,1018140,169,69,0.40828402366863903
lit,1018217,182,82,0.45054945054945056
Vibes,1018237,158,58,0.3670886075949367
Vibes,1018249,159,59,0.3710691823899371
Run Run Run,1018270,214,114,0.5327102803738317
jo,1018272,214,114,0.5327102803738317
country,1018275,165,65,0.3939393939393939
Rock,1018280,171,71,0.4152046783625731
Country,1018302,187,87,0.46524064171123
Country,1018308,190,90,0.47368421052631576
Random,1018320,150,50,0.3333333333333333
Country,1018329,239,139,0.5815899581589958
Alternative,1018330,157,57,0.3630573248407643
Bangers,1018334,169,69,0.40828402366863903
jams,1018345,239,139,0.5815899581589958
RUN,1018346,198,98,0.494949494949495
Country,1018365,150,50,0.3333333333333333
shower,1018426,151,51,0.33774834437086093
Workout,1018504,210,110,0.5238095238095238
